('port 1',TE,1,'port 1',1,'transmission')
(500,3)
1.94922e+14	3.13242e-06	-52.2543
1.94909e+14	1.75889e-06	-52.6186
1.94896e+14	2.13331e-07	-53.659
1.94883e+14	1.4837e-06	-56.219
1.94871e+14	2.91282e-06	-56.5945
1.94858e+14	3.96687e-06	-56.9337
1.94845e+14	4.5052e-06	-57.2648
1.94833e+14	4.4557e-06	-57.594
1.9482e+14	3.82327e-06	-57.925
1.94807e+14	2.68972e-06	-58.2652
1.94795e+14	1.20609e-06	-58.6581
1.94782e+14	4.77866e-07	-61.6621
1.94769e+14	2.04801e-06	-62.2369
1.94757e+14	3.36676e-06	-62.5872
1.94744e+14	4.24166e-06	-62.918
1.94731e+14	4.55341e-06	-63.2437
1.94719e+14	4.25797e-06	-63.5687
1.94706e+14	3.39257e-06	-63.8977
1.94693e+14	2.07211e-06	-64.2449
1.94681e+14	4.88743e-07	-64.812
1.94668e+14	1.21549e-06	-67.8134
1.94655e+14	2.71715e-06	-68.2002
1.94643e+14	3.85607e-06	-68.5327
1.9463e+14	4.47107e-06	-68.8547
1.94617e+14	4.47437e-06	-69.1739
1.94605e+14	3.86195e-06	-69.4944
1.94592e+14	2.71527e-06	-69.8241
1.94579e+14	1.19395e-06	-70.2096
1.94567e+14	5.37101e-07	-73.2251
1.94554e+14	2.14732e-06	-73.7603
1.94541e+14	3.47593e-06	-74.0967
1.94529e+14	4.31755e-06	-74.4139
1.94516e+14	4.54712e-06	-74.7258
1.94503e+14	4.1264e-06	-75.0373
1.94491e+14	3.11072e-06	-75.3545
1.94478e+14	1.64415e-06	-75.7032
1.94465e+14	1.80586e-07	-77.9202
1.94453e+14	1.7935e-06	-79.2532
1.9444e+14	3.24034e-06	-79.5917
1.94428e+14	4.21225e-06	-79.9008
1.94415e+14	4.55498e-06	-80.2021
1.94402e+14	4.20727e-06	-80.5017
1.9439e+14	3.21271e-06	-80.8059
1.94377e+14	1.71831e-06	-81.1401
1.94364e+14	1.80217e-07	-83.2577
1.94352e+14	1.84318e-06	-84.6615
1.94339e+14	3.32815e-06	-84.9851
1.94327e+14	4.28811e-06	-85.2784
1.94314e+14	4.5549e-06	-85.5632
1.94301e+14	4.06785e-06	-85.8457
1.94289e+14	2.88867e-06	-86.1345
1.94276e+14	1.20531e-06	-86.4872
1.94263e+14	7.4759e-07	-89.4962
1.94251e+14	2.53431e-06	-89.9257
1.94238e+14	3.88569e-06	-90.2062
1.94226e+14	4.53085e-06	-90.4687
1.94213e+14	4.33243e-06	-90.7257
1.942e+14	3.29783e-06	-90.984
1.94188e+14	1.58573e-06	-91.2816
1.94175e+14	5.60884e-07	-94.1502
1.94163e+14	2.5661e-06	-94.6423
1.9415e+14	4.03602e-06	-94.869
1.94137e+14	4.55639e-06	-95.0747
1.94125e+14	3.98806e-06	-95.2811
1.94112e+14	2.44306e-06	-95.5058
1.941e+14	2.89187e-07	-96.5202
1.94087e+14	2.36208e-06	-98.7146
1.94074e+14	4.18859e-06	-98.8013
1.94062e+14	4.26142e-06	-98.8432
1.94049e+14	2.62054e-06	-98.9464
1.94037e+14	3.44683e-07	-100.826
1.94024e+14	3.77998e-06	-101.523
1.94011e+14	2.27281e-06	-100.888
1.93999e+14	5.04704e-07	-104.022
1.93986e+14	2.25559e-06	-104.314
1.93974e+14	3.41403e-06	-104.689
1.93961e+14	4.18305e-06	-105.108
1.93949e+14	4.65792e-06	-105.555
1.93936e+14	4.895e-06	-106.021
1.93923e+14	4.93434e-06	-106.501
1.93911e+14	4.80782e-06	-106.99
1.93898e+14	4.5427e-06	-107.489
1.93886e+14	4.16312e-06	-107.993
1.93873e+14	3.69093e-06	-108.503
1.93861e+14	3.14608e-06	-109.017
1.93848e+14	2.54687e-06	-109.532
1.93836e+14	1.91014e-06	-110.047
1.93823e+14	1.2515e-06	-110.551
1.9381e+14	5.87048e-07	-110.997
1.93798e+14	1.29092e-07	-109.4
1.93785e+14	7.4244e-07	-109.227
1.93773e+14	1.36517e-06	-109.71
1.9376e+14	1.95649e-06	-110.233
1.93748e+14	2.50765e-06	-110.768
1.93735e+14	3.01204e-06	-111.31
1.93723e+14	3.46434e-06	-111.856
1.9371e+14	3.8603e-06	-112.405
1.93697e+14	4.19666e-06	-112.956
1.93685e+14	4.47109e-06	-113.509
1.93672e+14	4.6821e-06	-114.063
1.9366e+14	4.82902e-06	-114.62
1.93647e+14	4.9119e-06	-115.177
1.93635e+14	4.93151e-06	-115.736
1.93622e+14	4.88922e-06	-116.295
1.9361e+14	4.78701e-06	-116.856
1.93597e+14	4.62738e-06	-117.418
1.93585e+14	4.41332e-06	-117.981
1.93572e+14	4.14825e-06	-118.544
1.9356e+14	3.83599e-06	-119.108
1.93547e+14	3.48071e-06	-119.673
1.93535e+14	3.08688e-06	-120.239
1.93522e+14	2.65924e-06	-120.806
1.9351e+14	2.20278e-06	-121.375
1.93497e+14	1.72266e-06	-121.946
1.93485e+14	1.22426e-06	-122.523
1.93472e+14	7.13279e-07	-123.116
1.9346e+14	1.98412e-07	-123.859
1.93447e+14	3.32122e-07	-120.893
1.93434e+14	8.47524e-07	-121.547
1.93422e+14	1.35545e-06	-122.134
1.93409e+14	1.84849e-06	-122.707
1.93397e+14	2.32091e-06	-123.275
1.93384e+14	2.76841e-06	-123.84
1.93372e+14	3.18596e-06	-124.404
1.93359e+14	3.56873e-06	-124.967
1.93347e+14	3.91215e-06	-125.53
1.93335e+14	4.21192e-06	-126.091
1.93322e+14	4.46407e-06	-126.652
1.9331e+14	4.66498e-06	-127.212
1.93297e+14	4.81143e-06	-127.772
1.93285e+14	4.90063e-06	-128.331
1.93272e+14	4.93031e-06	-128.889
1.9326e+14	4.89869e-06	-129.446
1.93247e+14	4.80461e-06	-130.003
1.93235e+14	4.64752e-06	-130.559
1.93222e+14	4.42755e-06	-131.115
1.9321e+14	4.14559e-06	-131.67
1.93197e+14	3.80329e-06	-132.225
1.93185e+14	3.40317e-06	-132.781
1.93172e+14	2.9487e-06	-133.338
1.9316e+14	2.44439e-06	-133.899
1.93147e+14	1.89604e-06	-134.468
1.93135e+14	1.31158e-06	-135.061
1.93122e+14	7.05918e-07	-135.745
1.9311e+14	2.17088e-07	-137.415
1.93097e+14	6.65893e-07	-139.319
1.93085e+14	1.30834e-06	-140.015
1.93073e+14	1.95315e-06	-140.599
1.9306e+14	2.57798e-06	-141.151
1.93048e+14	3.16626e-06	-141.689
1.93035e+14	3.7013e-06	-142.217
1.93023e+14	4.16527e-06	-142.737
1.9301e+14	4.53892e-06	-143.25
1.92998e+14	4.80129e-06	-143.756
1.92985e+14	4.9293e-06	-144.254
1.92973e+14	4.89708e-06	-144.743
1.9296e+14	4.6746e-06	-145.222
1.92948e+14	4.22498e-06	-145.69
1.92936e+14	3.499e-06	-146.146
1.92923e+14	2.42649e-06	-146.606
1.92911e+14	9.77636e-07	-147.333
1.92898e+14	1.47122e-06	-149.455
1.92886e+14	2.31601e-06	-150.188
1.92873e+14	4.31809e-06	-150.102
1.92861e+14	2.59311e-06	-150.312
1.92848e+14	1.11888e-06	-151.26
1.92836e+14	2.10159e-06	-153.031
1.92824e+14	4.32874e-06	-153.333
1.92811e+14	5.01346e-06	-153.441
1.92799e+14	4.01402e-06	-153.613
1.92786e+14	2.15028e-06	-153.928
1.92774e+14	5.35628e-07	-155.749
1.92762e+14	2.41896e-06	-157.065
1.92749e+14	4.20057e-06	-157.369
1.92737e+14	5.11856e-06	-157.599
1.92724e+14	4.90722e-06	-157.821
1.92712e+14	3.66902e-06	-158.064
1.92699e+14	1.76052e-06	-158.388
1.92687e+14	5.46896e-07	-161.023
1.92675e+14	2.55647e-06	-161.742
1.92662e+14	4.19144e-06	-162.045
1.9265e+14	5.12241e-06	-162.318
1.92637e+14	5.18144e-06	-162.584
1.92625e+14	4.35663e-06	-162.853
1.92613e+14	2.80338e-06	-163.141
1.926e+14	8.18358e-07	-163.597
1.92588e+14	1.34487e-06	-166.576
1.92575e+14	3.22745e-06	-166.944
1.92563e+14	4.61368e-06	-167.242
1.92551e+14	5.29778e-06	-167.53
1.92538e+14	5.18319e-06	-167.817
1.92526e+14	4.29077e-06	-168.109
1.92513e+14	2.75814e-06	-168.417
1.92501e+14	8.30256e-07	-168.869
1.92489e+14	1.27366e-06	-171.897
1.92476e+14	3.14634e-06	-172.277
1.92464e+14	4.57676e-06	-172.587
1.92452e+14	5.36149e-06	-172.886
1.92439e+14	5.39592e-06	-173.185
1.92427e+14	4.68031e-06	-173.487
1.92414e+14	3.31766e-06	-173.8
1.92402e+14	1.50215e-06	-174.167
1.9239e+14	5.75448e-07	-177.123
1.92377e+14	2.50769e-06	-177.69
1.92365e+14	4.12808e-06	-178.02
1.92353e+14	5.19737e-06	-178.33
1.9234e+14	5.57337e-06	-178.637
1.92328e+14	5.2086e-06	-178.945
1.92315e+14	4.15402e-06	-179.258
1.92303e+14	2.55152e-06	-179.59
1.92291e+14	6.31335e-07	-180.134
1.92278e+14	1.44246e-06	-183.124
1.92266e+14	3.28463e-06	-183.506
1.92254e+14	4.71441e-06	-183.83
1.92241e+14	5.54305e-06	-184.144
1.92229e+14	5.66402e-06	-184.457
1.92217e+14	5.06247e-06	-184.771
1.92204e+14	3.81606e-06	-185.092
1.92192e+14	2.08574e-06	-185.443
1.9218e+14	2.11027e-07	-186.867
1.92167e+14	1.95198e-06	-189.006
1.92155e+14	3.72489e-06	-189.364
1.92143e+14	5.03939e-06	-189.689
1.9213e+14	5.72821e-06	-190.007
1.92118e+14	5.70458e-06	-190.323
1.92106e+14	4.97087e-06	-190.642
1.92093e+14	3.61799e-06	-190.97
1.92081e+14	1.81582e-06	-191.337
1.92069e+14	3.06938e-07	-193.974
1.92056e+14	2.26078e-06	-194.905
1.92044e+14	4.00762e-06	-195.256
1.92032e+14	5.27436e-06	-195.583
1.92019e+14	5.90327e-06	-195.903
1.92007e+14	5.81603e-06	-196.223
1.91995e+14	5.02183e-06	-196.545
1.91982e+14	3.61624e-06	-196.876
1.9197e+14	1.77177e-06	-197.249
1.91958e+14	3.70527e-07	-200.014
1.91945e+14	2.36052e-06	-200.821
1.91933e+14	4.12252e-06	-201.173
1.91921e+14	5.39801e-06	-201.502
1.91908e+14	6.03026e-06	-201.825
1.91896e+14	5.94093e-06	-202.147
1.91884e+14	5.13831e-06	-202.471
1.91871e+14	3.71642e-06	-202.804
1.91859e+14	1.8461e-06	-203.177
1.91847e+14	3.41791e-07	-205.875
1.91835e+14	2.36945e-06	-206.753
1.91822e+14	4.18638e-06	-207.109
1.9181e+14	5.52167e-06	-207.44
1.91798e+14	6.21292e-06	-207.764
1.91785e+14	6.17499e-06	-208.088
1.91773e+14	5.40885e-06	-208.413
1.91761e+14	4.00174e-06	-208.746
1.91749e+14	2.1188e-06	-209.112
1.91736e+14	2.15661e-07	-211.087
1.91724e+14	2.2073e-06	-212.694
1.91712e+14	4.11649e-06	-213.058
1.91699e+14	5.56035e-06	-213.391
1.91687e+14	6.36495e-06	-213.717
1.91675e+14	6.43223e-06	-214.042
1.91663e+14	5.74996e-06	-214.368
1.9165e+14	4.39336e-06	-214.701
1.91638e+14	2.51783e-06	-215.058
1.91626e+14	3.88958e-07	-215.888
1.91613e+14	1.93373e-06	-218.638
1.91601e+14	3.96775e-06	-219.016
1.91589e+14	5.56758e-06	-219.353
1.91577e+14	6.54275e-06	-219.681
1.91564e+14	6.77694e-06	-220.006
1.91552e+14	6.23892e-06	-220.333
1.9154e+14	4.98628e-06	-220.663
1.91528e+14	3.15968e-06	-221.01
1.91515e+14	9.78362e-07	-221.492
1.91503e+14	1.38736e-06	-224.558
1.91491e+14	3.55455e-06	-224.978
1.91479e+14	5.34007e-06	-225.321
1.91466e+14	6.53195e-06	-225.651
1.91454e+14	6.99177e-06	-225.978
1.91442e+14	6.66468e-06	-226.304
1.9143e+14	5.58536e-06	-226.634
1.91417e+14	3.87456e-06	-226.974
1.91405e+14	1.72931e-06	-227.369
1.91393e+14	6.78603e-07	-230.352
1.91381e+14	2.93362e-06	-230.941
1.91368e+14	4.89204e-06	-231.294
1.91356e+14	6.30755e-06	-231.627
1.91344e+14	7.01894e-06	-231.955
1.91332e+14	6.94613e-06	-232.281
1.91319e+14	6.09831e-06	-232.61
1.91307e+14	4.573e-06	-232.945
1.91295e+14	2.54644e-06	-233.307
1.91283e+14	3.25528e-07	-234.316
1.9127e+14	2.09597e-06	-236.892
1.91258e+14	4.15317e-06	-237.269
1.91246e+14	5.72879e-06	-237.607
1.91234e+14	6.64119e-06	-237.936
1.91222e+14	6.78774e-06	-238.264
1.91209e+14	6.15439e-06	-238.592
1.91197e+14	4.81727e-06	-238.926
1.91185e+14	2.93498e-06	-239.278
1.91173e+14	7.48227e-07	-239.827
1.9116e+14	1.58198e-06	-242.846
1.91148e+14	3.65363e-06	-243.249
1.91136e+14	5.28757e-06	-243.591
1.91124e+14	6.28409e-06	-243.923
1.91112e+14	6.52205e-06	-244.251
1.91099e+14	5.96936e-06	-244.581
1.91087e+14	4.68734e-06	-244.915
1.91075e+14	2.82553e-06	-245.271
1.91063e+14	6.29914e-07	-245.882
1.91051e+14	1.75509e-06	-248.846
1.91038e+14	3.89182e-06	-249.241
1.91026e+14	5.58702e-06	-249.582
1.91014e+14	6.61817e-06	-249.914
1.91002e+14	6.8404e-06	-250.243
1.9099e+14	6.2013e-06	-250.573
1.90977e+14	4.74901e-06	-250.911
1.90965e+14	2.63119e-06	-251.279
1.90953e+14	2.6786e-07	-252.876
1.90941e+14	2.68149e-06	-254.867
1.90929e+14	5.23574e-06	-255.238
1.90916e+14	7.32499e-06	-255.575
1.90904e+14	8.67811e-06	-255.905
1.90892e+14	9.09905e-06	-256.233
1.9088e+14	8.48871e-06	-256.562
1.90868e+14	6.85892e-06	-256.896
1.90856e+14	4.33606e-06	-257.248
1.90843e+14	1.17678e-06	-257.788
1.90831e+14	2.45615e-06	-260.814
1.90819e+14	5.99781e-06	-261.219
1.90807e+14	9.1731e-06	-261.561
1.90795e+14	1.16205e-05	-261.892
1.90783e+14	1.30468e-05	-262.219
1.9077e+14	1.32526e-05	-262.546
1.90758e+14	1.21538e-05	-262.873
1.90746e+14	9.79382e-06	-263.206
1.90734e+14	6.34316e-06	-263.553
1.90722e+14	2.10623e-06	-264.023
1.9071e+14	2.70399e-06	-267.094
1.90697e+14	7.42767e-06	-267.525
1.90685e+14	1.17683e-05	-267.869
1.90673e+14	1.53042e-05	-268.2
1.90661e+14	1.76933e-05	-268.526
1.90649e+14	1.86924e-05	-268.852
1.90637e+14	1.81778e-05	-269.177
1.90625e+14	1.61562e-05	-269.503
1.90612e+14	1.27632e-05	-269.834
1.906e+14	8.25136e-06	-270.179
1.90588e+14	2.98509e-06	-270.62
1.90576e+14	2.80303e-06	-273.695
1.90564e+14	8.39868e-06	-274.149
1.90552e+14	1.35633e-05	-274.495
1.9054e+14	1.79005e-05	-274.825
1.90527e+14	2.11092e-05	-275.151
1.90515e+14	2.29813e-05	-275.475
1.90503e+14	2.34094e-05	-275.798
1.90491e+14	2.23862e-05	-276.121
1.90479e+14	1.99957e-05	-276.445
1.90467e+14	1.63975e-05	-276.772
1.90455e+14	1.18072e-05	-277.105
1.90443e+14	6.47884e-06	-277.466
1.9043e+14	8.59972e-07	-278.446
1.90418e+14	5.45107e-06	-281.046
1.90406e+14	1.14576e-05	-281.422
1.90394e+14	1.72209e-05	-281.758
1.90382e+14	2.25176e-05	-282.084
1.9037e+14	2.71418e-05	-282.407
1.90358e+14	3.08913e-05	-282.729
1.90346e+14	3.35597e-05	-283.05
1.90334e+14	3.49326e-05	-283.371
1.90321e+14	3.47898e-05	-283.692
1.90309e+14	3.29159e-05	-284.014
1.90297e+14	2.91184e-05	-284.339
1.90285e+14	2.32561e-05	-284.668
1.90273e+14	1.52745e-05	-285.014
1.90261e+14	5.29174e-06	-285.478
1.90249e+14	6.86633e-06	-288.547
1.90237e+14	2.02025e-05	-288.979
1.90225e+14	3.44792e-05	-289.322
1.90213e+14	4.88746e-05	-289.652
1.902e+14	6.24317e-05	-289.976
1.90188e+14	7.40665e-05	-290.299
1.90176e+14	8.26289e-05	-290.621
1.90164e+14	8.6986e-05	-290.944
1.90152e+14	8.61196e-05	-291.267
1.9014e+14	7.92318e-05	-291.591
1.90128e+14	6.58503e-05	-291.92
1.90116e+14	4.59283e-05	-292.261
1.90104e+14	1.99832e-05	-292.67
1.90092e+14	1.19442e-05	-295.707
1.9008e+14	4.65672e-05	-296.226
1.90068e+14	8.31499e-05	-296.575
1.90055e+14	0.000119056	-296.906
1.90043e+14	0.000151588	-297.231
1.90031e+14	0.000177948	-297.555
1.90019e+14	0.000195425	-297.877
1.90007e+14	0.000201604	-298.199
1.89995e+14	0.000194584	-298.523
1.89983e+14	0.00017318	-298.848
1.89971e+14	0.000137099	-299.179
1.89959e+14	8.70902e-05	-299.528
1.89947e+14	2.54591e-05	-300.044
1.89935e+14	4.77061e-05	-303.082
1.89923e+14	0.000124608	-303.491
1.89911e+14	0.000202626	-303.832
1.89899e+14	0.000276319	-304.161
1.89887e+14	0.000340124	-304.485
1.89875e+14	0.000388558	-304.807
1.89862e+14	0.000416578	-305.129
1.8985e+14	0.000419964	-305.451
1.89838e+14	0.00039569	-305.775
1.89826e+14	0.000342247	-306.1
1.89814e+14	0.000259916	-306.433
1.89802e+14	0.000151019	-306.792
1.8979e+14	2.33647e-05	-307.666
1.89778e+14	0.000130353	-310.369
1.89766e+14	0.000286739	-310.747
1.89754e+14	0.000442763	-311.083
1.89742e+14	0.000587963	-311.41
('port 2',TE,1,'port 1',1,'transmission')
(500,3)
1.95943e+14	0.00070128	-1.85774
1.9593e+14	0.000623012	-2.21418
1.95917e+14	0.00046468	-2.57726
1.95904e+14	0.000246634	-2.97066
1.95891e+14	2.35954e-05	-5.01488
1.95879e+14	0.000256642	-6.62663
1.95866e+14	0.000474129	-7.01707
1.95853e+14	0.000631126	-7.37918
1.9584e+14	0.000706908	-7.73481
1.95827e+14	0.000691459	-8.0892
1.95815e+14	0.00058668	-8.44594
1.95802e+14	0.000406209	-8.81266
1.95789e+14	0.000174111	-9.23722
1.95776e+14	8.54731e-05	-12.3198
1.95763e+14	0.000326465	-12.8708
1.9575e+14	0.000526067	-13.2462
1.95738e+14	0.000656146	-13.6045
1.95725e+14	0.000699439	-13.9586
1.95712e+14	0.000650276	-14.3126
1.95699e+14	0.000515333	-14.671
1.95686e+14	0.000312903	-15.0477
1.95674e+14	7.2587e-05	-15.6421
1.95661e+14	0.00018325	-18.6855
1.95648e+14	0.000406645	-19.1016
1.95635e+14	0.000573391	-19.4662
1.95622e+14	0.000659838	-19.8214
1.9561e+14	0.000653505	-20.1748
1.95597e+14	0.000554554	-20.5306
1.95584e+14	0.000375975	-20.8983
1.95571e+14	0.000142662	-21.3475
1.95559e+14	0.000119634	-24.4729
1.95546e+14	0.000363557	-24.9518
1.95533e+14	0.00056112	-25.3214
1.9552e+14	0.000681864	-25.677
1.95507e+14	0.000706242	-26.0295
1.95495e+14	0.000627615	-26.3835
1.95482e+14	0.00045349	-26.7468
1.95469e+14	0.000205361	-27.1643
1.95456e+14	9.22996e-05	-30.2237
1.95444e+14	0.000384827	-30.7941
1.95431e+14	0.000642555	-31.167
1.95418e+14	0.000825188	-31.5221
1.95405e+14	0.000903185	-31.8727
1.95393e+14	0.000859841	-32.2233
1.9538e+14	0.00069389	-32.5787
1.95367e+14	0.000420423	-32.9555
1.95354e+14	7.52067e-05	-33.6963
1.95342e+14	0.000324468	-36.5927
1.95329e+14	0.000701746	-36.993
1.95316e+14	0.0010198	-37.3511
1.95303e+14	0.00123432	-37.7006
1.95291e+14	0.00131229	-38.0475
1.95278e+14	0.00123608	-38.3949
1.95265e+14	0.00100609	-38.7464
1.95252e+14	0.000641437	-39.1142
1.9524e+14	0.000181136	-39.6419
1.95227e+14	0.000343507	-42.7282
1.95214e+14	0.000851422	-43.1492
1.95201e+14	0.0012976	-43.5079
1.95189e+14	0.00162863	-43.8555
1.95176e+14	0.00180351	-44.1995
1.95163e+14	0.0017975	-44.5428
1.9515e+14	0.00160496	-44.8872
1.95138e+14	0.00124005	-45.2369
1.95125e+14	0.000735453	-45.6068
1.95112e+14	0.000146117	-46.2701
1.95099e+14	0.00050466	-49.2302
1.95087e+14	0.00111541	-49.6293
1.95074e+14	0.00164694	-49.9824
1.95061e+14	0.00204914	-50.3258
1.95049e+14	0.00228552	-50.6657
1.95036e+14	0.00233533	-51.0043
1.95023e+14	0.0021944	-51.3429
1.9501e+14	0.00187443	-51.6831
1.94998e+14	0.00140061	-52.0287
1.94985e+14	0.000808658	-52.3952
1.94972e+14	0.000149931	-53.0868
1.9496e+14	0.00057145	-56.011
1.94947e+14	0.00126309	-56.4035
1.94934e+14	0.00190533	-56.7515
1.94922e+14	0.00246022	-57.0898
1.94909e+14	0.00289475	-57.4243
1.94896e+14	0.00317963	-57.7572
1.94883e+14	0.0032886	-58.0893
1.94871e+14	0.00319833	-58.4215
1.94858e+14	0.00288921	-58.7551
1.94845e+14	0.00234748	-59.0928
1.94833e+14	0.00156891	-59.4441
1.9482e+14	0.00056722	-59.8964
1.94807e+14	0.000662494	-63.0033
1.94795e+14	0.00201661	-63.4418
1.94782e+14	0.0034491	-63.7906
1.94769e+14	0.00485183	-64.1256
1.94757e+14	0.0060965	-64.4561
1.94744e+14	0.00703857	-64.7845
1.94731e+14	0.00752857	-65.1121
1.94719e+14	0.00742772	-65.4402
1.94706e+14	0.00662637	-65.7704
1.94693e+14	0.00506376	-66.1081
1.94681e+14	0.00274902	-66.48
1.94668e+14	0.000393098	-68.9876
1.94655e+14	0.00376075	-70.078
1.94643e+14	0.00747728	-70.4371
1.9463e+14	0.0110917	-70.7695
1.94617e+14	0.0142086	-71.0945
1.94605e+14	0.0164155	-71.4165
1.94592e+14	0.0173223	-71.7373
1.94579e+14	0.0166088	-72.0585
1.94567e+14	0.0140731	-72.3829
1.94554e+14	0.00967712	-72.72
1.94541e+14	0.00360375	-73.1532
1.94529e+14	0.0039773	-76.2441
1.94516e+14	0.0121583	-76.671
1.94503e+14	0.0203724	-77.0033
1.94491e+14	0.0277006	-77.3211
1.94478e+14	0.0331964	-77.6336
1.94465e+14	0.0359596	-77.9438
1.94453e+14	0.0352406	-78.2534
1.9444e+14	0.0305491	-78.565
1.94428e+14	0.0217579	-78.8866
1.94415e+14	0.00922095	-79.2777
1.94402e+14	0.00664944	-82.3386
1.9439e+14	0.0238152	-82.793
1.94377e+14	0.041025	-83.1123
1.94364e+14	0.0561512	-83.4141
1.94352e+14	0.0670354	-83.7098
1.94339e+14	0.0716455	-84.0024
1.94327e+14	0.0683166	-84.294
1.94314e+14	0.0560103	-84.5882
1.94301e+14	0.0346044	-84.9016
1.94289e+14	0.00578724	-85.6497
1.94276e+14	0.0305476	-88.3973
1.94263e+14	0.0676769	-88.7196
1.94251e+14	0.10192	-88.9992
1.94238e+14	0.127807	-89.268
1.94226e+14	0.139996	-89.5318
1.94213e+14	0.133793	-89.7924
1.942e+14	0.10574	-90.0539
1.94188e+14	0.0547186	-90.3515
1.94175e+14	0.0187615	-93.2049
1.94163e+14	0.101312	-93.7314
1.9415e+14	0.182752	-93.9702
1.94137e+14	0.245275	-94.1876
1.94125e+14	0.272403	-94.3982
1.94112e+14	0.248042	-94.5997
1.941e+14	0.154899	-94.8021
1.94087e+14	0.026735	-97.1598
1.94074e+14	0.242589	-97.916
1.94062e+14	0.432863	-98.0203
1.94049e+14	0.517913	-98.1272
1.94037e+14	0.409882	-98.1958
1.94024e+14	0.247295	-100.446
1.94011e+14	0.844589	-100.248
1.93999e+14	0.95438	-100.374
1.93986e+14	0.977059	-100.699
1.93974e+14	0.984631	-101.104
1.93961e+14	0.98821	-101.549
1.93949e+14	0.990331	-102.02
1.93936e+14	0.991778	-102.508
1.93923e+14	0.992856	-103.009
1.93911e+14	0.993705	-103.52
1.93898e+14	0.9944	-104.039
1.93886e+14	0.994985	-104.565
1.93873e+14	0.995487	-105.097
1.93861e+14	0.995925	-105.634
1.93848e+14	0.996311	-106.176
1.93836e+14	0.996656	-106.721
1.93823e+14	0.996965	-107.27
1.9381e+14	0.997245	-107.822
