5.70000000000000e-07	4.50000000000000e-07	1.40000000000000e-06	2.68710569841354	2.54133559937930
5.70000000000000e-07	4.50000000000000e-07	1.47500000000000e-06	2.61436850621756	2.45144000891888
5.70000000000000e-07	4.50000000000000e-07	1.55000000000000e-06	2.54240531287715	2.36159340061274
5.70000000000000e-07	4.50000000000000e-07	1.62500000000000e-06	2.47134636388132	2.27195383590301
5.70000000000000e-07	4.50000000000000e-07	1.70000000000000e-06	2.40147247204966	2.18275539854325
5.70000000000000e-07	4.45000000000000e-07	1.40000000000000e-06	2.68707022602708	2.53288941713368
5.70000000000000e-07	4.45000000000000e-07	1.47500000000000e-06	2.61430945049268	2.44216858452047
5.70000000000000e-07	4.45000000000000e-07	1.55000000000000e-06	2.54231004129782	2.35156506387944
5.70000000000000e-07	4.45000000000000e-07	1.62500000000000e-06	2.47119743581870	2.26128092711544
5.70000000000000e-07	4.45000000000000e-07	1.70000000000000e-06	2.40124722603721	2.17159474411712
5.70000000000000e-07	4.40000000000000e-07	1.40000000000000e-06	2.68703701747268	2.52417093057110
5.70000000000000e-07	4.40000000000000e-07	1.47500000000000e-06	2.61425411261989	2.43260862702676
5.70000000000000e-07	4.40000000000000e-07	1.55000000000000e-06	2.54222064917727	2.34124023332095
5.70000000000000e-07	4.40000000000000e-07	1.62500000000000e-06	2.47105744069335	2.25031443932316
5.70000000000000e-07	4.40000000000000e-07	1.70000000000000e-06	2.40103496583895	2.16015605288237
5.70000000000000e-07	4.35000000000000e-07	1.40000000000000e-06	2.68700582255435	2.51516997233847
5.70000000000000e-07	4.35000000000000e-07	1.47500000000000e-06	2.61420208776663	2.42275086671230
5.70000000000000e-07	4.35000000000000e-07	1.55000000000000e-06	2.54213650973712	2.33061161953374
5.70000000000000e-07	4.35000000000000e-07	1.62500000000000e-06	2.47092545405208	2.23905025431755
5.70000000000000e-07	4.35000000000000e-07	1.70000000000000e-06	2.40083440103822	2.14843941268344
5.70000000000000e-07	4.30000000000000e-07	1.40000000000000e-06	2.68697642527373	2.50587598932328
5.70000000000000e-07	4.30000000000000e-07	1.47500000000000e-06	2.61415302544413	2.41258583597433
5.70000000000000e-07	4.30000000000000e-07	1.55000000000000e-06	2.54205707817621	2.31967202094872
5.70000000000000e-07	4.30000000000000e-07	1.62500000000000e-06	2.47080066797347	2.22748469672584
5.70000000000000e-07	4.30000000000000e-07	1.70000000000000e-06	2.40064439573589	2.13644570627862
5.65000000000000e-07	4.50000000000000e-07	1.40000000000000e-06	2.68290299951471	2.54122078965226
5.65000000000000e-07	4.50000000000000e-07	1.47500000000000e-06	2.60972338344127	2.45124250988665
5.65000000000000e-07	4.50000000000000e-07	1.55000000000000e-06	2.53733463155623	2.36126449079890
5.65000000000000e-07	4.50000000000000e-07	1.62500000000000e-06	2.46588686061519	2.27142426717551
5.65000000000000e-07	4.50000000000000e-07	1.70000000000000e-06	2.39568380684162	2.18193351813453
5.65000000000000e-07	4.45000000000000e-07	1.40000000000000e-06	2.68286351933999	2.53277544473152
5.65000000000000e-07	4.45000000000000e-07	1.47500000000000e-06	2.60965768142002	2.44197219867283
5.65000000000000e-07	4.45000000000000e-07	1.55000000000000e-06	2.53722874780900	2.35123751507192
5.65000000000000e-07	4.45000000000000e-07	1.62500000000000e-06	2.46572165938296	2.26075289439813
5.65000000000000e-07	4.45000000000000e-07	1.70000000000000e-06	2.39543469974587	2.17077452369701
5.65000000000000e-07	4.40000000000000e-07	1.40000000000000e-06	2.68282668348592	2.52405712891710
